
Country Name, Tons Exported, End in the Ocean, End in the beach, 

Country Name, Tons Exported, End in the Ocean, End in the beach, 
fiji, 1192, 210.0, 981.0 
,,,,Tons to Australia, 568.0,From Fiji, 107.0,
,,,,Tons to Papua New Guinea, 131.0,From Peru, 73.0,
,,,,Tons to Fiji, 107.0,From Solomon Islands, 39.0,
,,,,Tons to Indonesia, 103.0,From Panama, 29.0,
,,,,Tons to Vanuatu, 15.0,From Philippines, 28.0,
,,,,Tons to Mozambique, 7.0,From Samoa, 24.0,
,,,,Tons to Madagascar, 7.0,From Chile, 11.0,
,,,,Tons to New Zealand, 6.0,From Nicaragua, 10.0,
,,,,Tons to New Caledonia, 5.0,From Mexico, 9.0,
,,,,Tons to Philippines, 5.0,From Guatemala, 8.0,
,,,,Tons to Solomon Islands, 4.0,From South Africa, 8.0,
,,,,Tons to Tanzania, 4.0,From Indonesia, 6.0,
,,,,Tons to India, 3.0,From Papua New Guinea, 5.0,
,,,,Tons to Taiwan, 3.0,From El Salvador, 5.0,
,,,,Tons to Malaysia, 3.0,From Tonga, 4.0,
,,,,Tons to Vietnam, 2.0,From Costa Rica, 3.0,
,,,,Tons to South Africa, 1.0,From Malaysia, 3.0,
,,,,Tons to Kenya, 1.0,From Ecuador, 2.0,
,,,,Tons to Yemen, 1.0,From Mozambique, 1.0,
,,,,Tons to Timor-Leste, 1.0,From China, 1.0,
,,,,Tons to Sri Lanka, 1.0,From Australia, 1.0,
,,,,Tons to Thailand, 1.0,From Brunei, 1.0,
,,,,Tons to China, 1.0,From Vanuatu, 0.0,
,,,,Tons to Somalia, 1.0,From United States, 0.0,
,,,,Tons to Myanmar, 0.0,
,,,,Tons to Reunion, 0.0,
,,,,Tons to Chile, 0.0,
,,,,Tons to Cambodia, 0.0,
,,,,Tons to Saudi Arabia, 0.0,
,,,,Tons to Djibouti, 0.0,
,,,,Tons to Sudan, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
finland, 170, 12.0, 158.0 
,,,,Tons to Finland, 89.0,From Russia, 1250.0,
,,,,Tons to Russia, 35.0,From Finland, 89.0,
,,,,Tons to Estonia, 18.0,From Sweden, 57.0,
,,,,Tons to Lithuania, 6.0,From Estonia, 25.0,
,,,,Tons to Sweden, 5.0,From Poland, 21.0,
,,,,Tons to Latvia, 3.0,From Germany, 13.0,
,,,,Tons to Åland, 2.0,From Lithuania, 3.0,
,,,,Tons to Poland, 0.0,From Latvia, 2.0,
,,,,,,From Denmark, 1.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
france, 649, 163.0, 486.0 
,,,,Tons to France, 112.0,From Haiti, 762.0,
,,,,Tons to Italy, 88.0,From United States, 683.0,
,,,,Tons to Libya, 71.0,From Dominican Republic, 611.0,
,,,,Tons to Egypt, 63.0,From Morocco, 508.0,
,,,,Tons to Tunisia, 35.0,From Jamaica, 293.0,
,,,,Tons to United Kingdom, 19.0,From Spain, 259.0,
,,,,Tons to Denmark, 15.0,From Algeria, 199.0,
,,,,Tons to Norway, 14.0,From Venezuela, 186.0,
,,,,Tons to Germany, 13.0,From Trinidad and Tobago, 151.0,
,,,,Tons to Netherlands, 9.0,From France, 112.0,
,,,,Tons to Spain, 9.0,From Portugal, 88.0,
,,,,Tons to Israel, 7.0,From United Kingdom, 40.0,
,,,,Tons to Algeria, 6.0,From Senegal, 37.0,
,,,,Tons to Syria, 5.0,From Bahamas, 23.0,
,,,,Tons to Sweden, 4.0,From Italy, 19.0,
,,,,Tons to Lebanon, 3.0,From Western Sahara, 19.0,
,,,,Tons to Turkey, 3.0,From Saint Lucia, 18.0,
,,,,Tons to Russia, 2.0,From Cape Verde, 14.0,
,,,,Tons to Cyprus, 2.0,From Netherlands, 14.0,
,,,,Tons to Ireland, 1.0,From Gambia, 11.0,
,,,,Tons to Svalbard and Jan Mayen, 1.0,From Canada, 10.0,
,,,,Tons to Iceland, 1.0,From Guyana, 8.0,
,,,,Tons to Northern Cyprus, 1.0,From Suriname, 7.0,
,,,,Tons to Jersey, 1.0,From Puerto Rico, 7.0,
,,,,Tons to Belgium, 1.0,From Tunisia, 6.0,
,,,,Tons to Croatia, 0.0,From Brazil, 6.0,
,,,,Tons to Greece, 0.0,From Russia, 6.0,
,,,,Tons to Morocco, 0.0,From Angola, 5.0,
,,,,Tons to Greenland, 0.0,From Saint Vincent and the Grenadines, 5.0,
,,,,Tons to Portugal, 0.0,From Dominica, 4.0,
,,,,Tons to Palestina, 0.0,From Antigua and Barbuda, 4.0,
,,,,Tons to Canada, 0.0,From Grenada, 4.0,
,,,,,,From Mauritania, 3.0,
,,,,,,From Mexico, 2.0,
,,,,,,From Barbados, 2.0,
,,,,,,From Guinea-Bissau, 2.0,
,,,,,,From Colombia, 1.0,
,,,,,,From Costa Rica, 1.0,
,,,,,,From Germany, 1.0,
,,,,,,From Iceland, 1.0,
,,,,,,From Martinique, 1.0,
,,,,,,From Honduras, 1.0,
,,,,,,From Belize, 1.0,
,,,,,,From Ireland, 0.0,
,,,,,,From Belgium, 0.0,
,,,,,,From Saint Kitts and Nevis, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
french polynesia,,,,,,From Chile, 1.0,
,,,,,,From Peru, 1.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
french southern and antarctic lands,,,,,,From Chile, 1.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
gabon, 859, 2.0, 857.0 
,,,,Tons to Cameroon, 548.0,From Republic of Congo, 1566.0,
,,,,Tons to Gabon, 157.0,From Angola, 1402.0,
,,,,Tons to Equatorial Guinea, 151.0,From Nigeria, 198.0,
,,,,Tons to Nigeria, 1.0,From Gabon, 157.0,
,,,,Tons to Sierra Leone, 1.0,From São Tomé and Príncipe, 96.0,
,,,,Tons to United Kingdom, 1.0,From Ghana, 45.0,
,,,,,,From Democratic Republic of the Congo, 18.0,
,,,,,,From Cameroon, 18.0,
,,,,,,From Equatorial Guinea, 14.0,
,,,,,,From Benin, 12.0,
,,,,,,From Togo, 9.0,
,,,,,,From Namibia, 9.0,
,,,,,,From Comoros, 2.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
gambia, 5899, 847.0, 5052.0 
,,,,Tons to Guinea, 1159.0,From Senegal, 592.0,
,,,,Tons to Liberia, 614.0,From Gambia, 546.0,
,,,,Tons to Sierra Leone, 592.0,From Mauritania, 8.0,
,,,,Tons to Gambia, 546.0,From Morocco, 1.0,
,,,,Tons to Guinea-Bissau, 440.0,From Guinea-Bissau, 0.0,
,,,,Tons to United States, 317.0,
,,,,Tons to Côte d'Ivoire, 252.0,
,,,,Tons to Senegal, 247.0,
,,,,Tons to Mexico, 186.0,
,,,,Tons to Cuba, 89.0,
,,,,Tons to Belize, 81.0,
,,,,Tons to Brazil, 73.0,
,,,,Tons to Guatemala, 68.0,
,,,,Tons to Dominican Republic, 57.0,
,,,,Tons to Nicaragua, 50.0,
,,,,Tons to Panama, 50.0,
,,,,Tons to Venezuela, 40.0,
,,,,Tons to Honduras, 29.0,
,,,,Tons to Costa Rica, 19.0,
,,,,Tons to Guyana, 19.0,
,,,,Tons to Trinidad and Tobago, 18.0,
,,,,Tons to United Kingdom, 16.0,
,,,,Tons to Ghana, 12.0,
,,,,Tons to France, 11.0,
,,,,Tons to Jamaica, 8.0,
,,,,Tons to Morocco, 7.0,
,,,,Tons to French Guiana, 6.0,
,,,,Tons to Norway, 6.0,
,,,,Tons to Haiti, 5.0,
,,,,Tons to Puerto Rico, 5.0,
,,,,Tons to Ireland, 5.0,
,,,,Tons to Portugal, 4.0,
,,,,Tons to Germany, 3.0,
,,,,Tons to Martinique, 3.0,
,,,,Tons to Guadeloupe, 2.0,
,,,,Tons to Nigeria, 2.0,
,,,,Tons to Denmark, 2.0,
,,,,Tons to Suriname, 2.0,
,,,,Tons to Netherlands, 2.0,
,,,,Tons to Dominica, 1.0,
,,,,Tons to Bahamas, 1.0,
,,,,Tons to Colombia, 1.0,
,,,,Tons to Spain, 0.0,
,,,,Tons to Benin, 0.0,
,,,,Tons to Cape Verde, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
georgia, 338, 137.0, 201.0 
,,,,Tons to Turkey, 104.0,From Turkey, 1405.0,
,,,,Tons to Russia, 29.0,From Ukraine, 179.0,
,,,,Tons to Georgia, 25.0,From Russia, 43.0,
,,,,Tons to Bulgaria, 20.0,From Georgia, 25.0,
,,,,Tons to Egypt, 9.0,From Romania, 11.0,
,,,,Tons to Greece, 7.0,From Bulgaria, 1.0,
,,,,Tons to Ukraine, 3.0,
,,,,Tons to Libya, 1.0,
,,,,Tons to Romania, 1.0,
,,,,Tons to Syria, 1.0,
,,,,Tons to Israel, 1.0,
,,,,Tons to Northern Cyprus, 0.0,
,,,,Tons to Lebanon, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
germany, 902, 153.0, 749.0 
,,,,Tons to Germany, 264.0,From Netherlands, 654.0,
,,,,Tons to Denmark, 167.0,From Germany, 264.0,
,,,,Tons to Norway, 116.0,From United Kingdom, 228.0,
,,,,Tons to Sweden, 70.0,From United States, 42.0,
,,,,Tons to Lithuania, 39.0,From Haiti, 37.0,
,,,,Tons to Russia, 23.0,From Morocco, 36.0,
,,,,Tons to Estonia, 20.0,From Dominican Republic, 29.0,
,,,,Tons to Latvia, 14.0,From Jamaica, 17.0,
,,,,Tons to Finland, 13.0,From Venezuela, 15.0,
,,,,Tons to Poland, 7.0,From Trinidad and Tobago, 13.0,
,,,,Tons to Netherlands, 4.0,From France, 13.0,
,,,,Tons to Svalbard and Jan Mayen, 3.0,From Spain, 7.0,
,,,,Tons to Canada, 2.0,From Senegal, 4.0,
,,,,Tons to Iceland, 2.0,From Gambia, 3.0,
,,,,Tons to United Kingdom, 2.0,From Western Sahara, 3.0,
,,,,Tons to France, 1.0,From Russia, 2.0,
,,,,Tons to Spain, 0.0,From Belgium, 2.0,
,,,,Tons to Ireland, 0.0,From Cape Verde, 2.0,
,,,,Tons to Greenland, 0.0,From Mauritania, 1.0,
,,,,,,From Poland, 1.0,
,,,,,,From Canada, 1.0,
,,,,,,From Portugal, 1.0,
,,,,,,From Guinea-Bissau, 1.0,
,,,,,,From Saint Lucia, 1.0,
,,,,,,From Bahamas, 1.0,
,,,,,,From Saint Vincent and the Grenadines, 1.0,
,,,,,,From Sweden, 0.0,
,,,,,,From Antigua and Barbuda, 0.0,
,,,,,,From Dominica, 0.0,
,,,,,,From Saint Kitts and Nevis, 0.0,
,,,,,,From Ireland, 0.0,
,,,,,,From Denmark, 0.0,
,,,,,,From Martinique, 0.0,
,,,,,,From Lithuania, 0.0,
,,,,,,From Angola, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
ghana, 42411, 189.0, 42223.0 
,,,,Tons to Nigeria, 29866.0,From Ghana, 6824.0,
,,,,Tons to Ghana, 6824.0,From Côte d'Ivoire, 2827.0,
,,,,Tons to Benin, 4493.0,From Togo, 101.0,
,,,,Tons to Togo, 561.0,From Angola, 53.0,
,,,,Tons to Cameroon, 228.0,From Guinea-Bissau, 17.0,
,,,,Tons to Côte d'Ivoire, 198.0,From Senegal, 15.0,
,,,,Tons to Gabon, 45.0,From Gambia, 12.0,
,,,,Tons to Equatorial Guinea, 7.0,From Liberia, 12.0,
,,,,,,From Guinea, 7.0,
,,,,,,From Sierra Leone, 4.0,
,,,,,,From Republic of Congo, 3.0,
,,,,,,From São Tomé and Príncipe, 2.0,
,,,,,,From Mauritania, 1.0,
,,,,,,From Nigeria, 1.0,
,,,,,,From Namibia, 1.0,
,,,,,,From Benin, 0.0,
,,,,,,From South Africa, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
greece, 13918, 2745.0, 11173.0 
,,,,Tons to Egypt, 6845.0,From Turkey, 18402.0,
,,,,Tons to Greece, 1224.0,From Greece, 1224.0,
,,,,Tons to Israel, 754.0,From Ukraine, 499.0,
,,,,Tons to Syria, 630.0,From Algeria, 189.0,
,,,,Tons to Libya, 575.0,From Egypt, 137.0,
,,,,Tons to Lebanon, 382.0,From Tunisia, 81.0,
,,,,Tons to Turkey, 359.0,From Lebanon, 65.0,
,,,,Tons to Cyprus, 190.0,From Romania, 45.0,
,,,,Tons to Northern Cyprus, 115.0,From Albania, 44.0,
,,,,Tons to Italy, 48.0,From Libya, 32.0,
,,,,Tons to Palestina, 18.0,From Morocco, 23.0,
,,,,Tons to Akrotiri and Dhekelia, 11.0,From Russia, 19.0,
,,,,Tons to Tunisia, 9.0,From Italy, 11.0,
,,,,Tons to Albania, 4.0,From Syria, 7.0,
,,,,Tons to Croatia, 4.0,From Georgia, 7.0,
,,,,Tons to Jordan, 3.0,From Spain, 7.0,
,,,,Tons to Bulgaria, 1.0,From Croatia, 6.0,
,,,,Tons to Bosnia and Herzegovina, 0.0,From Israel, 6.0,
,,,,,,From Montenegro, 4.0,
,,,,,,From Bulgaria, 3.0,
,,,,,,From Palestina, 1.0,
,,,,,,From France, 0.0,
,,,,,,From Cyprus, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
greenland,,,,,,From Netherlands, 10.0,
,,,,,,From Haiti, 10.0,
,,,,,,From Russia, 9.0,
,,,,,,From United Kingdom, 8.0,
,,,,,,From Dominican Republic, 3.0,
,,,,,,From Jamaica, 2.0,
,,,,,,From United States, 2.0,
,,,,,,From Morocco, 1.0,
,,,,,,From Trinidad and Tobago, 1.0,
,,,,,,From Iceland, 1.0,
,,,,,,From Antigua and Barbuda, 0.0,
,,,,,,From Norway, 0.0,
,,,,,,From Sweden, 0.0,
,,,,,,From France, 0.0,
,,,,,,From Portugal, 0.0,
,,,,,,From Puerto Rico, 0.0,
,,,,,,From Spain, 0.0,
,,,,,,From Germany, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
grenada, 356, 109.0, 246.0 
,,,,Tons to United States, 62.0,
,,,,Tons to Mexico, 62.0,
,,,,Tons to Belize, 23.0,
,,,,Tons to Nicaragua, 19.0,
,,,,Tons to Panama, 18.0,
,,,,Tons to Guatemala, 17.0,
,,,,Tons to Cuba, 12.0,
,,,,Tons to Costa Rica, 10.0,
,,,,Tons to Honduras, 8.0,
,,,,Tons to France, 4.0,
,,,,Tons to Dominican Republic, 3.0,
,,,,Tons to Venezuela, 3.0,
,,,,Tons to United Kingdom, 2.0,
,,,,Tons to Jamaica, 1.0,
,,,,Tons to Morocco, 1.0,
,,,,Tons to Bahamas, 1.0,
,,,,Tons to Haiti, 1.0,
,,,,Tons to Ireland, 1.0,
,,,,Tons to Denmark, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
guatemala, 15541, 6881.0, 8660.0 
,,,,Tons to Guatemala, 4260.0,From Honduras, 7121.0,
,,,,Tons to Colombia, 1981.0,From Belize, 4283.0,
,,,,Tons to Vietnam, 386.0,From Guatemala, 4260.0,
,,,,Tons to Ecuador, 338.0,From Venezuela, 2594.0,
,,,,Tons to Taiwan, 261.0,From Haiti, 1297.0,
,,,,Tons to Philippines, 261.0,From Trinidad and Tobago, 950.0,
,,,,Tons to El Salvador, 254.0,From Colombia, 697.0,
,,,,Tons to Indonesia, 232.0,From Nicaragua, 515.0,
,,,,Tons to China, 230.0,From Dominican Republic, 470.0,
,,,,Tons to Panama, 82.0,From Jamaica, 369.0,
,,,,Tons to Malaysia, 60.0,From Mexico, 362.0,
,,,,Tons to Thailand, 57.0,From El Salvador, 361.0,
,,,,Tons to Japan, 57.0,From Senegal, 105.0,
,,,,Tons to Mexico, 37.0,From Suriname, 81.0,
,,,,Tons to Australia, 32.0,From Guyana, 74.0,
,,,,Tons to Costa Rica, 20.0,From Gambia, 68.0,
,,,,Tons to Laos, 14.0,From Morocco, 55.0,
,,,,Tons to Papua New Guinea, 14.0,From Saint Lucia, 37.0,
,,,,Tons to United States, 11.0,From Panama, 35.0,
,,,,Tons to Madagascar, 10.0,From Mauritania, 30.0,
,,,,Tons to Myanmar, 9.0,From Costa Rica, 25.0,
,,,,Tons to Fiji, 8.0,From Grenada, 17.0,
,,,,Tons to Honduras, 8.0,From Brazil, 16.0,
,,,,Tons to Cambodia, 7.0,From Cape Verde, 14.0,
,,,,Tons to Mozambique, 7.0,From Saint Vincent and the Grenadines, 10.0,
,,,,Tons to Tanzania, 4.0,From Western Sahara, 10.0,
,,,,Tons to Canada, 4.0,From Barbados, 5.0,
,,,,Tons to Hong Kong, 3.0,From Dominica, 5.0,
,,,,Tons to Nicaragua, 3.0,From Angola, 5.0,
,,,,Tons to Kenya, 2.0,From Guinea-Bissau, 4.0,
,,,,Tons to India, 2.0,From Peru, 2.0,
,,,,Tons to Solomon Islands, 2.0,From United States, 2.0,
,,,,Tons to New Caledonia, 1.0,From Guinea, 2.0,
,,,,Tons to South Korea, 1.0,From Ecuador, 2.0,
,,,,Tons to Samoa, 1.0,From Antigua and Barbuda, 1.0,
,,,,Tons to Russia, 1.0,From Puerto Rico, 1.0,
,,,,Tons to Sri Lanka, 1.0,From Guadeloupe, 1.0,
,,,,Tons to Yemen, 0.0,From Malaysia, 1.0,
,,,,Tons to Timor-Leste, 0.0,From Martinique, 1.0,
,,,,,,From Namibia, 1.0,
,,,,,,From French Guiana, 1.0,
,,,,,,From Saint Kitts and Nevis, 0.0,
,,,,,,From Spain, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
guernsey,,,,,,From United States, 1.0,
,,,,,,From Morocco, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
guinea, 9858, 34.0, 9824.0 
,,,,Tons to Guinea, 8823.0,From Guinea, 8823.0,
,,,,Tons to Sierra Leone, 721.0,From Sierra Leone, 3201.0,
,,,,Tons to Liberia, 161.0,From Guinea-Bissau, 1929.0,
,,,,Tons to Côte d'Ivoire, 72.0,From Senegal, 1794.0,
,,,,Tons to Guinea-Bissau, 24.0,From Gambia, 1159.0,
,,,,Tons to Ghana, 7.0,From Mauritania, 192.0,
,,,,Tons to United States, 3.0,From Angola, 37.0,
,,,,Tons to Mexico, 2.0,From Cape Verde, 26.0,
,,,,Tons to Brazil, 2.0,From Morocco, 20.0,
,,,,Tons to Guatemala, 2.0,From Western Sahara, 17.0,
,,,,Tons to Dominican Republic, 2.0,From Liberia, 2.0,
,,,,Tons to Venezuela, 1.0,From United States, 2.0,
,,,,Tons to Nigeria, 1.0,From Namibia, 2.0,
,,,,Tons to Senegal, 1.0,From Brazil, 1.0,
,,,,Tons to Panama, 1.0,From South Africa, 1.0,
,,,,Tons to Cuba, 1.0,From Spain, 0.0,
,,,,Tons to Bahamas, 0.0,
,,,,Tons to Belize, 0.0,
,,,,Tons to Honduras, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
guinea-bissau, 4455, 162.0, 4294.0 
,,,,Tons to Guinea, 1929.0,From Guinea-Bissau, 1001.0,
,,,,Tons to Guinea-Bissau, 1001.0,From Senegal, 510.0,
,,,,Tons to Liberia, 477.0,From Gambia, 440.0,
,,,,Tons to Sierra Leone, 399.0,From Guinea, 24.0,
,,,,Tons to Côte d'Ivoire, 325.0,From Mauritania, 21.0,
,,,,Tons to United States, 40.0,From Morocco, 8.0,
,,,,Tons to Mexico, 19.0,From Western Sahara, 3.0,
,,,,Tons to Ghana, 17.0,From Angola, 1.0,
,,,,Tons to Cuba, 10.0,From Antigua and Barbuda, 0.0,
,,,,Tons to Nicaragua, 9.0,From Cape Verde, 0.0,
,,,,Tons to Brazil, 9.0,
,,,,Tons to Dominican Republic, 8.0,
,,,,Tons to Belize, 8.0,
,,,,Tons to Nigeria, 7.0,
,,,,Tons to Venezuela, 6.0,
,,,,Tons to Panama, 5.0,
,,,,Tons to Guatemala, 4.0,
,,,,Tons to Trinidad and Tobago, 3.0,
,,,,Tons to Honduras, 2.0,
,,,,Tons to French Guiana, 2.0,
,,,,Tons to United Kingdom, 2.0,
,,,,Tons to France, 2.0,
,,,,Tons to Guyana, 2.0,
,,,,Tons to Costa Rica, 2.0,
,,,,Tons to Senegal, 1.0,
,,,,Tons to Puerto Rico, 1.0,
,,,,Tons to Martinique, 1.0,
,,,,Tons to Germany, 1.0,
,,,,Tons to Ireland, 1.0,
,,,,Tons to Portugal, 1.0,
,,,,Tons to Suriname, 1.0,
,,,,Tons to Haiti, 1.0,
,,,,Tons to Gambia, 0.0,
,,,,Tons to Jamaica, 0.0,
,,,,Tons to Bahamas, 0.0,
,,,,Tons to Norway, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
guyana, 6637, 441.0, 6197.0 
,,,,Tons to Guyana, 3217.0,From Guyana, 3217.0,
,,,,Tons to Venezuela, 2016.0,From Suriname, 2653.0,
,,,,Tons to Trinidad and Tobago, 215.0,From Senegal, 66.0,
,,,,Tons to United States, 128.0,From Brazil, 22.0,
,,,,Tons to Belize, 119.0,From Gambia, 19.0,
,,,,Tons to Mexico, 114.0,From Angola, 17.0,
,,,,Tons to Panama, 94.0,From Cape Verde, 12.0,
,,,,Tons to Guatemala, 74.0,From Mauritania, 6.0,
,,,,Tons to Nicaragua, 54.0,From Morocco, 6.0,
,,,,Tons to Honduras, 49.0,From French Guiana, 5.0,
,,,,Tons to Costa Rica, 35.0,From Guinea-Bissau, 2.0,
,,,,Tons to Dominican Republic, 25.0,From Western Sahara, 2.0,
,,,,Tons to Cuba, 19.0,From Namibia, 0.0,
,,,,Tons to Jamaica, 13.0,From Republic of Congo, 0.0,
,,,,Tons to France, 8.0,
,,,,Tons to Colombia, 7.0,
,,,,Tons to Haiti, 4.0,
,,,,Tons to Spain, 3.0,
,,,,Tons to United Kingdom, 1.0,
,,,,Tons to Norway, 1.0,
,,,,Tons to Bahamas, 1.0,
,,,,Tons to Portugal, 0.0,
,,,,Tons to Iceland, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
haiti, 53193, 18635.0, 34559.0 
,,,,Tons to Cuba, 11332.0,From Dominican Republic, 3889.0,
,,,,Tons to United States, 9057.0,From Haiti, 3439.0,
,,,,Tons to Mexico, 3990.0,From Morocco, 113.0,
,,,,Tons to Haiti, 3439.0,From Senegal, 27.0,
,,,,Tons to Guatemala, 1297.0,From United States, 21.0,
,,,,Tons to Belize, 1219.0,From Jamaica, 18.0,
,,,,Tons to France, 762.0,From Trinidad and Tobago, 18.0,
,,,,Tons to Jamaica, 652.0,From Puerto Rico, 9.0,
,,,,Tons to United Kingdom, 441.0,From Venezuela, 8.0,
,,,,Tons to Honduras, 396.0,From Western Sahara, 8.0,
,,,,Tons to Bahamas, 270.0,From Suriname, 8.0,
,,,,Tons to Dominican Republic, 245.0,From Cape Verde, 7.0,
,,,,Tons to Portugal, 223.0,From Gambia, 5.0,
,,,,Tons to Spain, 205.0,From Saint Lucia, 4.0,
,,,,Tons to Panama, 182.0,From Antigua and Barbuda, 4.0,
,,,,Tons to Nicaragua, 143.0,From Spain, 4.0,
,,,,Tons to Norway, 138.0,From Guyana, 4.0,
,,,,Tons to Ireland, 133.0,From Dominica, 3.0,
,,,,Tons to Costa Rica, 89.0,From Mauritania, 3.0,
,,,,Tons to Morocco, 83.0,From Portugal, 2.0,
,,,,Tons to Denmark, 55.0,From Barbados, 2.0,
,,,,Tons to Russia, 38.0,From Saint Vincent and the Grenadines, 2.0,
,,,,Tons to Germany, 37.0,From Brazil, 2.0,
,,,,Tons to Netherlands, 20.0,From Bahamas, 1.0,
,,,,Tons to Sweden, 19.0,From Guinea-Bissau, 1.0,
,,,,Tons to Western Sahara, 19.0,From Grenada, 1.0,
,,,,Tons to Egypt, 10.0,From Guadeloupe, 0.0,
,,,,Tons to Greenland, 10.0,From Martinique, 0.0,
,,,,Tons to Iceland, 8.0,From Canada, 0.0,
,,,,Tons to Tunisia, 6.0,
,,,,Tons to Libya, 5.0,
,,,,Tons to Italy, 5.0,
,,,,Tons to Guadeloupe, 5.0,
,,,,Tons to Turks and Caicos Islands, 5.0,
,,,,Tons to Colombia, 4.0,
,,,,Tons to Canada, 4.0,
,,,,Tons to Israel, 3.0,
,,,,Tons to Belgium, 2.0,
,,,,Tons to Svalbard and Jan Mayen, 2.0,
,,,,Tons to Faroe Islands, 1.0,
,,,,Tons to Puerto Rico, 1.0,
,,,,Tons to Syria, 1.0,
,,,,Tons to Isle of Man, 1.0,
,,,,Tons to Martinique, 1.0,
,,,,Tons to Brazil, 0.0,
,,,,Tons to Algeria, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
honduras, 10998, 336.0, 10662.0 
,,,,Tons to Guatemala, 7121.0,From Honduras, 1638.0,
,,,,Tons to Belize, 1731.0,From Venezuela, 1605.0,
,,,,Tons to Honduras, 1638.0,From Colombia, 796.0,
,,,,Tons to Mexico, 111.0,From Belize, 675.0,
,,,,Tons to United States, 23.0,From Trinidad and Tobago, 529.0,
,,,,Tons to Nicaragua, 19.0,From Haiti, 396.0,
,,,,Tons to Panama, 12.0,From Dominican Republic, 210.0,
,,,,Tons to Costa Rica, 5.0,From Jamaica, 144.0,
,,,,Tons to France, 1.0,From Nicaragua, 108.0,
,,,,Tons to Spain, 0.0,From El Salvador, 76.0,
,,,,Tons to United Kingdom, 0.0,From Suriname, 75.0,
,,,,Tons to Dominican Republic, 0.0,From Senegal, 70.0,
,,,,,,From Guyana, 49.0,
,,,,,,From Panama, 30.0,
,,,,,,From Gambia, 29.0,
,,,,,,From Morocco, 18.0,
,,,,,,From Saint Lucia, 16.0,
,,,,,,From Brazil, 15.0,
,,,,,,From Costa Rica, 13.0,
,,,,,,From Mauritania, 12.0,
,,,,,,From Grenada, 8.0,
,,,,,,From Guatemala, 8.0,
,,,,,,From Saint Vincent and the Grenadines, 6.0,
,,,,,,From Angola, 5.0,
,,,,,,From Cape Verde, 5.0,
,,,,,,From Barbados, 3.0,
,,,,,,From Dominica, 3.0,
,,,,,,From Guinea-Bissau, 2.0,
,,,,,,From Western Sahara, 2.0,
,,,,,,From Mexico, 2.0,
,,,,,,From Puerto Rico, 1.0,
,,,,,,From French Guiana, 1.0,
,,,,,,From Antigua and Barbuda, 0.0,
,,,,,,From United States, 0.0,
,,,,,,From Martinique, 0.0,
,,,,,,From Guinea, 0.0,
,,,,,,From Portugal, 0.0,
,,,,,,From Guadeloupe, 0.0,
,,,,,,From Namibia, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
hong kong s.a.r., 11054, 1791.0, 9263.0 
,,,,Tons to Vietnam, 4214.0,From China, 2404.0,
,,,,Tons to China, 3266.0,From Philippines, 306.0,
,,,,Tons to Indonesia, 465.0,From Hong Kong, 120.0,
,,,,Tons to Thailand, 314.0,From Taiwan, 52.0,
,,,,Tons to Laos, 253.0,From Vietnam, 45.0,
,,,,Tons to Malaysia, 237.0,From Thailand, 8.0,
,,,,Tons to Hong Kong, 120.0,From North Korea, 7.0,
,,,,Tons to Japan, 81.0,From South Korea, 6.0,
,,,,Tons to Taiwan, 64.0,From Malaysia, 5.0,
,,,,Tons to Philippines, 63.0,From Guatemala, 3.0,
,,,,Tons to Myanmar, 35.0,From Indonesia, 2.0,
,,,,Tons to Cambodia, 33.0,From Panama, 2.0,
,,,,Tons to Madagascar, 29.0,From India, 2.0,
,,,,Tons to India, 20.0,From Mexico, 2.0,
,,,,Tons to Mozambique, 19.0,From El Salvador, 1.0,
,,,,Tons to United States, 9.0,From Cambodia, 1.0,
,,,,Tons to Canada, 8.0,From Japan, 0.0,
,,,,Tons to Sri Lanka, 8.0,From Micronesia, 0.0,
,,,,Tons to Bangladesh, 8.0,From Nicaragua, 0.0,
,,,,Tons to Somalia, 6.0,
,,,,Tons to Russia, 3.0,
,,,,Tons to Yemen, 3.0,
,,,,Tons to Timor-Leste, 3.0,
,,,,Tons to Tanzania, 2.0,
